ticker,has_any_event,has_listed_event,has_delist_signal_event,has_lifecycle_list_date,has_lifecycle_delist_date,gap_missing_any_event,gap_missing_listed_event,gap_missing_delist_signal_event,gap_missing_lifecycle_list_date,gap_missing_lifecycle_delist_date
CYRX,true,true,true,true,true,false,false,false,false,false
CYS,false,false,false,false,false,true,true,true,true,true
CYT,false,false,false,false,false,true,true,true,true,true
CYTH,false,false,false,false,false,true,true,true,true,true
CYTO,false,false,false,false,false,true,true,true,true,true
CYTR,false,false,false,false,false,true,true,true,true,true
CYTX,false,false,false,false,false,true,true,true,true,true
CYXT,false,false,false,false,false,true,true,true,true,true
CZN,false,false,false,false,false,true,true,true,true,true
CZOO,false,false,false,false,false,true,true,true,true,true
CZZ,false,false,false,false,false,true,true,true,true,true
DA,false,false,false,false,false,true,true,true,true,true
DAB,false,false,false,false,false,true,true,true,true,true
DAC,true,true,true,true,true,false,false,false,false,false
DAI,false,false,false,false,false,true,true,true,true,true
DAIC,true,true,false,true,false,false,false,true,false,true
DAIO,false,false,false,false,false,true,true,true,true,true
DAKT,true,true,false,true,false,false,false,true,false,true
DALN,false,false,false,false,false,true,true,true,true,true
DALS,false,false,false,false,false,true,true,true,true,true
DANG,false,false,false,false,false,true,true,true,true,true
DAOO,false,false,false,false,false,true,true,true,true,true
DARE,true,true,true,true,true,false,false,false,false,false
DATA,false,false,false,false,false,true,true,true,true,true
DATS,false,false,false,false,false,true,true,true,true,true
DAWN,true,true,false,true,false,false,false,true,false,true
DBDR,false,false,false,false,false,true,true,true,true,true
DBGI,true,true,true,true,true,false,false,false,false,false
DBI,false,false,false,false,false,true,true,true,true,true
DBTX,false,false,false,false,false,true,true,true,true,true
DBVT,true,true,false,true,false,false,false,true,false,true
DCGO,true,true,true,true,true,false,false,false,false,false
DCIX,false,false,false,false,false,true,true,true,true,true
DCN,false,false,false,false,false,true,true,true,true,true
DCP,false,false,false,false,false,true,true,true,true,true
DCPH,false,false,false,false,false,true,true,true,true,true
DCRB,false,false,false,false,false,true,true,true,true,true
DCRC,false,false,false,false,false,true,true,true,true,true
DCRD,false,false,false,false,false,true,true,true,true,true
DCRN,false,false,false,false,false,true,true,true,true,true
DCT,false,false,false,false,false,true,true,true,true,true
DCTH,true,true,true,false,false,false,false,false,true,true
DDD,false,false,false,false,false,true,true,true,true,true
DDMG,false,false,false,false,false,true,true,true,true,true
DDR,false,false,false,false,false,true,true,true,true,true
DEA,true,true,false,true,false,false,false,true,false,true
DEAC,false,false,false,false,false,true,true,true,true,true
DEC,true,false,true,false,false,false,true,false,true,true
DEFT,false,false,false,false,false,true,true,true,true,true
DEH,false,false,false,false,false,true,true,true,true,true
DEN,false,false,false,false,false,true,true,true,true,true
DENN,false,false,false,false,false,true,true,true,true,true
DEP,false,false,false,false,false,true,true,true,true,true
DEPO,false,false,false,false,false,true,true,true,true,true
DERM,true,true,false,true,false,false,false,true,false,true
DESP,false,false,false,false,false,true,true,true,true,true
DEST,false,false,false,false,false,true,true,true,true,true
DEVS,true,true,true,true,true,false,false,false,false,false
DEXO,false,false,false,false,false,true,true,true,true,true
DF,false,false,false,false,false,true,true,true,true,true
DFBG,false,false,false,false,false,true,true,true,true,true
DFBH,false,false,false,false,false,true,true,true,true,true
DFDV,true,true,false,true,false,false,false,true,false,true
DFFN,false,false,false,false,false,true,true,true,true,true
DFG,false,false,false,false,false,true,true,true,true,true
DFH,true,true,true,true,true,false,false,false,false,false
DFHT,false,false,false,false,false,true,true,true,true,true
DFIN,true,true,false,true,false,false,false,true,false,true
DFLI,true,true,true,true,true,false,false,false,false,false
DFNS,true,true,true,true,true,false,false,false,false,false
DFRG,false,false,false,false,false,true,true,true,true,true
DFS,false,false,false,false,false,true,true,true,true,true
DFSC,true,true,false,true,false,false,false,true,false,true
DFT,false,false,false,false,false,true,true,true,true,true
DGI,false,false,false,false,false,true,true,true,true,true
DGLT,false,false,false,false,false,true,true,true,true,true
DGLY,false,false,false,false,false,true,true,true,true,true
DGNR,false,false,false,false,false,true,true,true,true,true
DGNS,false,false,false,false,false,true,true,true,true,true
DGNU,false,false,false,false,false,true,true,true,true,true
DGW,false,false,false,false,false,true,true,true,true,true
DGXX,false,false,false,false,false,true,true,true,true,true
DH,true,true,false,true,false,false,false,true,false,true
DHAI,false,false,false,false,false,true,true,true,true,true
DHBC,false,false,false,false,false,true,true,true,true,true
DHCA,false,false,false,false,false,true,true,true,true,true
DHHC,false,false,false,false,false,true,true,true,true,true
DHRM,false,false,false,false,false,true,true,true,true,true
DHX,true,true,false,true,false,false,false,true,false,true
DIBS,true,true,false,true,false,false,false,true,false,true
DICE,false,false,false,false,false,true,true,true,true,true
DIN,false,false,false,false,false,true,true,true,true,true
DISCA,false,false,false,false,false,true,true,true,true,true
DISCK,false,false,false,false,false,true,true,true,true,true
DISH,false,false,false,false,false,true,true,true,true,true
DJ,false,false,false,false,false,true,true,true,true,true
DJO,false,false,false,false,false,true,true,true,true,true
DKI,true,true,false,true,false,false,false,true,false,true
DLM,false,false,false,false,false,true,true,true,true,true
DLNG,true,true,true,true,true,false,false,false,false,false
DLP,false,false,false,false,false,true,true,true,true,true
DLPH,false,false,false,false,false,true,true,true,true,true
DLPN,true,true,true,true,true,false,false,false,false,false
DLTH,true,true,false,true,false,false,false,true,false,true
DLX,false,false,false,false,false,true,true,true,true,true
DLXY,true,true,false,true,false,false,false,true,false,true
DM,false,false,false,false,false,true,true,true,true,true
DMAC,true,true,false,true,false,false,false,true,false,true
DMD,false,false,false,false,false,true,true,true,true,true
DMK,false,false,false,false,false,true,true,true,true,true
DMN,false,false,false,false,false,true,true,true,true,true
DMPI,false,false,false,false,false,true,true,true,true,true
DMRC,false,false,false,false,false,true,true,true,true,true
DMS,false,false,false,false,false,true,true,true,true,true
DMTK,false,false,false,false,false,true,true,true,true,true
DMTX,false,false,false,false,false,true,true,true,true,true
DMYD,false,false,false,false,false,true,true,true,true,true
DMYI,false,false,false,false,false,true,true,true,true,true
DMYQ,false,false,false,false,false,true,true,true,true,true
DMYS,false,false,false,false,false,true,true,true,true,true
DMYT,false,false,false,false,false,true,true,true,true,true
DNA,true,false,true,false,false,false,true,false,true,true
DNAA,false,false,false,false,false,true,true,true,true,true
DNAB,false,false,false,false,false,true,true,true,true,true
DNAC,false,false,false,false,false,true,true,true,true,true
DNAD,false,false,false,false,false,true,true,true,true,true
DNAI,false,false,false,false,false,true,true,true,true,true
DNAY,false,false,false,false,false,true,true,true,true,true
DNB,false,false,false,false,false,true,true,true,true,true
DNJR,false,false,false,false,false,true,true,true,true,true
DNKN,false,false,false,false,false,true,true,true,true,true
DNOW,true,true,false,true,false,false,false,true,false,true
DNR,false,false,false,false,false,true,true,true,true,true
DNTH,true,true,false,true,false,false,false,true,false,true
DNUT,true,true,false,true,false,false,false,true,false,true
DNY,false,false,false,false,false,true,true,true,true,true
DNZ,false,false,false,false,false,true,true,true,true,true
DO,false,false,false,false,false,true,true,true,true,true
DOGZ,true,true,false,true,false,false,false,true,false,true
DOLE,true,true,false,true,false,false,false,true,false,true
DOMH,true,true,false,true,false,false,false,true,false,true
DOMO,true,true,false,true,false,false,false,true,false,true
DOOR,false,false,false,false,false,true,true,true,true,true
DOUG,true,true,false,true,false,false,false,true,false,true
DOVA,false,false,false,false,false,true,true,true,true,true
DP,false,false,false,false,false,true,true,true,true,true
DPH,false,false,false,false,false,true,true,true,true,true
DPHC,false,false,false,false,false,true,true,true,true,true
DPL,false,false,false,false,false,true,true,true,true,true
DPLO,false,false,false,false,false,true,true,true,true,true
DPM,false,false,false,false,false,true,true,true,true,true
DPO,false,false,false,false,false,true,true,true,true,true
DPRO,true,true,true,false,false,false,false,false,true,true
DPRX,false,false,false,false,false,true,true,true,true,true
DPS,false,false,false,false,false,true,true,true,true,true
DQE,false,false,false,false,false,true,true,true,true,true
DR,false,false,false,false,false,true,true,true,true,true
DRAD,false,false,false,false,false,true,true,true,true,true
DRAM,false,false,false,false,false,true,true,true,true,true
DRC,false,false,false,false,false,true,true,true,true,true
DRCT,true,true,true,true,true,false,false,false,false,false
DRE,false,false,false,false,false,true,true,true,true,true
DRH,true,true,true,true,true,false,false,false,false,false
DRII,false,false,false,false,false,true,true,true,true,true
DRL,false,false,false,false,false,true,true,true,true,true
DRMA,true,true,false,true,false,false,false,true,false,true
DRNA,false,false,false,false,false,true,true,true,true,true
DRQ,false,false,false,false,false,true,true,true,true,true
DRRX,false,false,false,false,false,true,true,true,true,true
DRTS,true,true,false,true,false,false,false,true,false,true
DRTT,false,false,false,false,false,true,true,true,true,true
DRUG,true,true,false,true,false,false,false,true,false,true
DRWI,false,false,false,false,false,true,true,true,true,true
DRYS,false,false,false,false,false,true,true,true,true,true
DS,false,false,false,false,false,true,true,true,true,true
DSAC,true,true,false,true,false,false,false,true,false,true
DSAQ,false,false,false,false,false,true,true,true,true,true
DSCI,false,false,false,false,false,true,true,true,true,true
DSEY,false,false,false,false,false,true,true,true,true,true
DSGN,true,true,false,true,false,false,false,true,false,true
DSKE,false,false,false,false,false,true,true,true,true,true
DSKX,false,false,false,false,false,true,true,true,true,true
DSP,true,true,false,true,false,false,false,true,false,true
DSPG,false,false,false,false,false,true,true,true,true,true
DSSI,false,false,false,false,false,true,true,true,true,true
DST,false,false,false,false,false,true,true,true,true,true
DSW,false,false,false,false,false,true,true,true,true,true
DSX,true,true,true,true,true,false,false,false,false,false
DSY,true,true,false,true,false,false,false,true,false,true
